Flip Percentage,Metric,Before Mean,Before SE,After Mean,After SE
0.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
5.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
10.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
15.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
20.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
25.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
30.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
35.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
40.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
45.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
50.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
55.00000000000001,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
60.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
65.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
70.0,Independence (M_ind),0.03481,0.00994941036778897,0.00152,0.0011466666666666665
0.0,Separation (M_sep),0.08895,0.01927911506728921,0.0081,0.006111628260946505
5.0,Separation (M_sep),0.14731000000000002,0.03177353353552817,0.01318,0.011018578250693991
10.0,Separation (M_sep),0.20320999999999997,0.03607937376273473,0.017109999999999997,0.014894521364134756
15.0,Separation (M_sep),0.24596,0.03546507577885602,0.02046,0.01821673955459648
20.0,Separation (M_sep),0.26124,0.03364276445240492,0.025009999999999998,0.022742063084367114
25.0,Separation (M_sep),0.29053,0.0328975245607055,0.02812,0.025840183177885303
30.0,Separation (M_sep),0.3122999999999999,0.03192299415085551,0.030469999999999997,0.02818294224053502
35.0,Separation (M_sep),0.335,0.031805338475726926,0.0339,0.03160430350442799
40.0,Separation (M_sep),0.35261999999999993,0.030935663705323805,0.0366,0.03429871717717734
45.0,Separation (M_sep),0.36540000000000006,0.03213215073895787,0.035969999999999995,0.0336699405998882
50.0,Separation (M_sep),0.36725,0.03240417068492538,0.034699999999999995,0.03240255133987652
55.00000000000001,Separation (M_sep),0.38014000000000003,0.030298324852851007,0.03603,0.0337298221163409
60.0,Separation (M_sep),0.39268,0.03041658465742368,0.03805,0.035746065051508354
65.0,Separation (M_sep),0.40560999999999997,0.032791778949405395,0.03931,0.03700392907066311
70.0,Separation (M_sep),0.40787000000000007,0.028970226286846826,0.03962,0.037313425644576424
0.0,Sufficiency (M_suff),0.08898999999999999,0.016650455115568327,0.14492999999999998,0.09724079396586141
5.0,Sufficiency (M_suff),0.10849000000000002,0.023227399768377,0.13693,0.09968826861772653
10.0,Sufficiency (M_suff),0.15382,0.02370191178412033,0.17117,0.09944202560062598
15.0,Sufficiency (M_suff),0.21244000000000002,0.02169649843740792,0.21252999999999997,0.09953395071253045
20.0,Sufficiency (M_suff),0.27582,0.02745658714730907,0.25481000000000004,0.09756884686096162
25.0,Sufficiency (M_suff),0.33636999999999995,0.030140021566017493,0.29103,0.09655536931960046
30.0,Sufficiency (M_suff),0.4081,0.03387518921636372,0.33106,0.09756262740756147
35.0,Sufficiency (M_suff),0.48437,0.03383666995041523,0.37371,0.09962050820767558
40.0,Sufficiency (M_suff),0.55889,0.03307276304688731,0.41522,0.10010281137133185
45.0,Sufficiency (M_suff),0.63509,0.03012847103101428,0.46062000000000014,0.09900240378675437
50.0,Sufficiency (M_suff),0.71101,0.03052265988846102,0.50448,0.09924636103040643
55.00000000000001,Sufficiency (M_suff),0.79206,0.031260821059807965,0.55027,0.09820949495848147
60.0,Sufficiency (M_suff),0.88286,0.02979379577473583,0.6005,0.09680115357439358
65.0,Sufficiency (M_suff),0.9693800000000001,0.03022345961519149,0.64816,0.09807458748886537
70.0,Sufficiency (M_suff),1.0601800000000001,0.030402283539965286,0.70084,0.10200403717500596
