Flip Percentage,Metric,Before Mean,Before SE,After Mean,After SE
0.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
5.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
10.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
15.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
20.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
25.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
30.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
35.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
40.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
45.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
50.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
55.00000000000001,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
60.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
65.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
70.0,Independence (M_ind),0.027299999999999998,0.005638774492545146,0.024810000124853106,0.008325442373058017
0.0,Separation (M_sep),0.06619,0.008982482334460161,0.07626,0.019742414577080817
5.0,Separation (M_sep),0.13502,0.01340985375676326,0.13267999999999996,0.024634351805738443
10.0,Separation (M_sep),0.19562,0.013279606754552468,0.19169,0.02439985177550607
15.0,Separation (M_sep),0.22152000000000002,0.014778090389341766,0.21708999999999995,0.02506075040997597
20.0,Separation (M_sep),0.23586000000000001,0.01539123271360824,0.23576000000000003,0.024866730116094207
25.0,Separation (M_sep),0.26047000000000003,0.01461525116673219,0.26159,0.02394584375906043
30.0,Separation (M_sep),0.28032,0.013660858928583762,0.27866,0.02150826817761021
35.0,Separation (M_sep),0.29577000000000003,0.013908766619973494,0.29484,0.01926353607783945
40.0,Separation (M_sep),0.30693999999999994,0.01473279938700645,0.30679,0.01893767233144911
45.0,Separation (M_sep),0.31131000000000003,0.016193870239486707,0.31503,0.020531634399411823
50.0,Separation (M_sep),0.32310999999999995,0.0173024176216954,0.32498000000000005,0.021808524327274724
55.00000000000001,Separation (M_sep),0.32876,0.014544821147825163,0.32581999999999994,0.01914774022059928
60.0,Separation (M_sep),0.33377999999999997,0.013599246711164227,0.33299,0.020098609404632952
65.0,Separation (M_sep),0.34018000000000004,0.014970005566687896,0.34146,0.02048330593977013
70.0,Separation (M_sep),0.34879000000000004,0.01567576650615706,0.35045000000000004,0.020471537151209068
0.0,Sufficiency (M_suff),0.11451,0.017178943506514013,0.10676999999999999,0.019116990988239872
5.0,Sufficiency (M_suff),0.12427999999999999,0.024615667097738107,0.12799,0.02364610115854197
10.0,Sufficiency (M_suff),0.16785999999999998,0.025583042126464246,0.16816,0.024755274185514486
15.0,Sufficiency (M_suff),0.20362999999999998,0.029387518325529518,0.20477000000000004,0.029211698759990738
20.0,Sufficiency (M_suff),0.2551,0.03789337672997749,0.25285,0.03851218638301388
25.0,Sufficiency (M_suff),0.31009000000000003,0.037021478600641776,0.30315000000000003,0.039513781702647036
30.0,Sufficiency (M_suff),0.37636,0.0403805844435169,0.36625,0.04419190285309942
35.0,Sufficiency (M_suff),0.44509,0.03734155698116747,0.43459000000000003,0.03974898307574113
40.0,Sufficiency (M_suff),0.5094,0.035387822764335185,0.5039100000000001,0.036797745854875406
45.0,Sufficiency (M_suff),0.5790200000000001,0.03140352351072867,0.5759699999999999,0.03383381953673638
50.0,Sufficiency (M_suff),0.64492,0.033712394028177696,0.64408,0.03484730756377663
55.00000000000001,Sufficiency (M_suff),0.7240200000000001,0.03306217308176957,0.72263,0.03637155191752049
60.0,Sufficiency (M_suff),0.81585,0.03213637347306009,0.8152000000000001,0.035253888674395426
65.0,Sufficiency (M_suff),0.89355,0.03461670197398296,0.89072,0.03694658246110939
70.0,Sufficiency (M_suff),0.96975,0.03224005531426189,0.9673599999999999,0.033454673149734326
