Flip Percentage,Metric,Before Mean,Before SE,After Mean,After SE
0.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
5.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
10.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
15.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
20.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
25.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
30.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
35.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
40.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
45.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
50.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
55.00000000000001,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
60.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
65.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
70.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
0.0,Separation (M_sep),0.0782,0.015435816934793069,0.09885000000000001,0.01714817936562233
5.0,Separation (M_sep),0.06810000000000001,0.01853733170298969,0.06824,0.014373441558034114
10.0,Separation (M_sep),0.11310000000000002,0.024203452462636624,0.08728,0.018955138851743842
15.0,Separation (M_sep),0.1486,0.024672053465859347,0.11177,0.020678341057466118
20.0,Separation (M_sep),0.16649,0.02209129265369302,0.13218,0.01834291143739183
25.0,Separation (M_sep),0.18919,0.020107706924902644,0.15698,0.01830137699737372
30.0,Separation (M_sep),0.20804999999999998,0.01844186812662969,0.17731,0.019684869824309226
35.0,Separation (M_sep),0.22792000000000004,0.016918016694899226,0.19677000000000003,0.018598793568998562
40.0,Separation (M_sep),0.24192999999999998,0.01675851392244816,0.20850999999999997,0.01801292406394179
45.0,Separation (M_sep),0.25195999999999996,0.017830611630314623,0.21971,0.017312554532605648
50.0,Separation (M_sep),0.26391000000000003,0.017646507051286696,0.23033,0.01788685457722141
55.00000000000001,Separation (M_sep),0.27435,0.016029779578438794,0.24372,0.017783980306881688
60.0,Separation (M_sep),0.28685,0.015973173691467134,0.25412,0.01746595927320722
65.0,Separation (M_sep),0.29181999999999997,0.016116125809607938,0.25889999999999996,0.01828700813874885
70.0,Separation (M_sep),0.29840999999999995,0.01606547333051016,0.26758,0.017646068495087885
0.0,Sufficiency (M_suff),0.09663,0.017369660970272913,0.10533,0.016769662091606574
5.0,Sufficiency (M_suff),0.09574999999999999,0.02392069884709335,0.0981,0.025679732605046076
10.0,Sufficiency (M_suff),0.13886000000000004,0.02448505757486481,0.14057,0.02463341474952716
15.0,Sufficiency (M_suff),0.21197999999999997,0.021508736209580825,0.19117,0.024810414703865344
20.0,Sufficiency (M_suff),0.26941,0.03084039720885579,0.2627,0.03156617739853141
25.0,Sufficiency (M_suff),0.30837000000000003,0.03161723527866829,0.29858,0.031865511834025896
30.0,Sufficiency (M_suff),0.36474999999999996,0.036568259612826955,0.35319999999999996,0.03703474944787215
35.0,Sufficiency (M_suff),0.42184,0.03745970931844269,0.40781,0.03496333142657382
40.0,Sufficiency (M_suff),0.47757000000000005,0.03750828071535967,0.45986000000000005,0.03557655345245736
45.0,Sufficiency (M_suff),0.54493,0.03346065367628739,0.52769,0.03149609305577087
50.0,Sufficiency (M_suff),0.6057499999999999,0.036805275135200086,0.59514,0.03481000239394801
55.00000000000001,Sufficiency (M_suff),0.66309,0.03825685254521949,0.64829,0.04053353741724938
60.0,Sufficiency (M_suff),0.7302000000000001,0.036806844170314,0.7141200000000001,0.03811194854927024
65.0,Sufficiency (M_suff),0.8017800000000002,0.03344839740389498,0.78935,0.03585019835680442
70.0,Sufficiency (M_suff),0.8726700000000001,0.030454862957790138,0.85389,0.03323227831825892
