Flip Percentage,Metric,Before Mean,Before SE,After Mean,After SE
0.0,Independence (M_ind),0.017230000000000002,0.005004332567330477,0.0225,0.00399641506019249
5.0,Independence (M_ind),0.023149999999999997,0.004503535648058459,0.04004,0.006269772280110693
10.0,Independence (M_ind),0.028700000000000003,0.004887421496954083,0.03991,0.008220427807196735
15.0,Independence (M_ind),0.05691999999999999,0.007986263206281145,0.051390000000000005,0.014188668796692035
20.0,Independence (M_ind),0.08048,0.01084408492118066,0.07472999999999999,0.012179673869014538
25.0,Independence (M_ind),0.11808999999999999,0.013697984036589714,0.07540999999999999,0.013433643089894367
30.0,Independence (M_ind),0.16497,0.017784625382616298,0.08516,0.01473090628576531
35.0,Independence (M_ind),0.24371,0.01802533063342929,0.09475,0.011901216090990216
40.0,Independence (M_ind),0.35299,0.013335795189389094,0.09771,0.010043986039195573
45.0,Independence (M_ind),0.46821,0.010978994590681891,0.11709,0.00949067905309672
50.0,Independence (M_ind),0.59544,0.015850875895882435,0.1719,0.011267919062542117
55.00000000000001,Independence (M_ind),0.6901599999999999,0.01596785799313386,0.21781,0.00848404319230453
60.0,Independence (M_ind),0.7698000000000002,0.012382362007665937,0.29103999999999997,0.009271523906864265
65.0,Independence (M_ind),0.8332599999999999,0.00972169623974015,0.38861,0.01947504072168043
70.0,Independence (M_ind),0.8514100000000001,0.008992273844189186,0.51489,0.018906197984317794
0.0,Separation (M_sep),0.0782,0.015435816934793069,0.09885000000000001,0.01714817936562233
5.0,Separation (M_sep),0.0679,0.014304568034955358,0.10908999999999999,0.018173041389193317
10.0,Separation (M_sep),0.11309,0.02520750527565594,0.11082,0.015885435677584252
15.0,Separation (M_sep),0.11763000000000001,0.019838111749301588,0.11559000000000001,0.02002185167372
20.0,Separation (M_sep),0.11208,0.019277175911193815,0.10420999999999998,0.02289353838968542
25.0,Separation (M_sep),0.14997,0.015193456559394976,0.10345,0.01710142456704184
30.0,Separation (M_sep),0.20939999999999998,0.01571879271586862,0.14934,0.01878128619427091
35.0,Separation (M_sep),0.31021,0.022455607812353288,0.14495999999999998,0.019361796289486047
40.0,Separation (M_sep),0.48127999999999993,0.015554104852989052,0.12974999999999998,0.01506225783576656
45.0,Separation (M_sep),0.6897200000000001,0.02037667402802637,0.18158000000000002,0.025804817810289263
50.0,Separation (M_sep),0.9358000000000001,0.038768443639411454,0.19965000000000002,0.01704504652710315
55.00000000000001,Separation (M_sep),1.11986,0.03765545024738562,0.29471,0.027765403932872208
60.0,Separation (M_sep),1.28091,0.03075564067505882,0.38795,0.03150679379999741
65.0,Separation (M_sep),1.4263299999999999,0.02826393481295749,0.47657000000000005,0.04931699290192873
70.0,Separation (M_sep),1.45831,0.027972972868665753,0.7143200000000001,0.04729331359834189
0.0,Sufficiency (M_suff),0.09663,0.017369660970272913,0.10533,0.016769662091606574
5.0,Sufficiency (M_suff),0.11657999999999999,0.02377629445009835,0.1238,0.019297460972884487
10.0,Sufficiency (M_suff),0.15835000000000002,0.028092317059612185,0.16472,0.025530721363356216
15.0,Sufficiency (M_suff),0.22627999999999998,0.026545034270922394,0.22366999999999998,0.021604937964373898
20.0,Sufficiency (M_suff),0.22993000000000002,0.026748877650390412,0.23188999999999999,0.017135962509036692
25.0,Sufficiency (M_suff),0.26499,0.019979558720518993,0.28502,0.03186659623423179
30.0,Sufficiency (M_suff),0.35596000000000005,0.02617900855435303,0.33742,0.013733056631516687
35.0,Sufficiency (M_suff),0.4115899999999999,0.020136271584713324,0.38433,0.02972319726334224
40.0,Sufficiency (M_suff),0.47117000000000003,0.024319110226778903,0.41533,0.028638862679156024
45.0,Sufficiency (M_suff),0.4852899999999999,0.028222888465451818,0.44678000000000007,0.03165765766586165
50.0,Sufficiency (M_suff),0.5034500000000001,0.032285842270430416,0.49555,0.028650480895711948
55.00000000000001,Sufficiency (M_suff),0.5048600000000001,0.02531847020128454,0.56407,0.029913215399812097
60.0,Sufficiency (M_suff),0.55526,0.032719417272724566,0.62919,0.03650376373289015
65.0,Sufficiency (M_suff),0.67857,0.0393538930729858,0.68194,0.032711031778285445
70.0,Sufficiency (M_suff),0.80794,0.058366394821373395,0.7998099999999999,0.02845650657875394
