Flip Percentage,Metric,Before Mean,Before SE,After Mean,After SE
0.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
5.0,Independence (M_ind),0.07671000000000001,0.010941779765853652,0.05643,0.010689995842427212
10.0,Independence (M_ind),0.15261,0.015598393435792602,0.06517999999999999,0.012406582482250657
15.0,Independence (M_ind),0.20910999999999996,0.01844873648187804,0.11338999999999999,0.019068196034234593
20.0,Independence (M_ind),0.26598,0.018048218133039553,0.16395999999999997,0.02018342113936309
25.0,Independence (M_ind),0.33627,0.022449103174366086,0.18845,0.01824226015480416
30.0,Independence (M_ind),0.41799,0.019546226973226544,0.20257,0.014905025625234224
35.0,Independence (M_ind),0.47773000000000004,0.018782799755804956,0.23017000000000004,0.010663739702582973
40.0,Independence (M_ind),0.53542,0.01984398481488366,0.26234999999999997,0.014217346603513767
45.0,Independence (M_ind),0.5623900000000001,0.01244302973109398,0.28842,0.014986940982068353
50.0,Independence (M_ind),0.62185,0.016424921782326872,0.31196999999999997,0.019167919089515748
55.00000000000001,Independence (M_ind),0.6601600000000001,0.014660288006872323,0.34419,0.0134244010832679
60.0,Independence (M_ind),0.71089,0.014632721703239097,0.37997000000000003,0.01988560087656951
65.0,Independence (M_ind),0.7558,0.012998863198158692,0.43811,0.015792518974361104
70.0,Independence (M_ind),0.76613,0.011101281707782911,0.50664,0.01371891800074303
0.0,Separation (M_sep),0.07837999999999999,0.010507994839909067,0.09590000000000001,0.025477410473681274
5.0,Separation (M_sep),0.18796,0.02673292269011294,0.13788999999999998,0.019510632144209644
10.0,Separation (M_sep),0.29855,0.03153917229238727,0.14262,0.026217431859992184
15.0,Separation (M_sep),0.40045000000000003,0.04360986190709109,0.25161,0.0333558205815217
20.0,Separation (M_sep),0.48463,0.042119277850726104,0.36593,0.04928959108056069
25.0,Separation (M_sep),0.60541,0.048433800066574245,0.40212000000000003,0.041619831811289185
30.0,Separation (M_sep),0.7442399999999999,0.041992224677115324,0.40487,0.02919849330207145
35.0,Separation (M_sep),0.83474,0.046814084300441976,0.43933,0.0319785693863875
40.0,Separation (M_sep),0.9584300000000001,0.04368098505706522,0.49837999999999993,0.04551448072378236
45.0,Separation (M_sep),0.9906099999999999,0.03309845061831949,0.5364699999999999,0.04485272455492531
50.0,Separation (M_sep),1.07816,0.04287429740273043,0.54234,0.05266301084358082
55.00000000000001,Separation (M_sep),1.1421700000000001,0.03767330929628206,0.59837,0.042999263688786316
60.0,Separation (M_sep),1.22878,0.03677707861033977,0.64574,0.049906381689452634
65.0,Separation (M_sep),1.3047099999999998,0.03230629608399372,0.7405100000000001,0.03760852577689148
70.0,Separation (M_sep),1.31001,0.026685232911772667,0.82684,0.03701159938301625
0.0,Sufficiency (M_suff),0.12723,0.01779208969052133,0.13414,0.02493046864113602
5.0,Sufficiency (M_suff),0.16216999999999998,0.016196357958229716,0.16074,0.01582873757863631
10.0,Sufficiency (M_suff),0.2052,0.023528771984766033,0.19515000000000002,0.021085862825862996
15.0,Sufficiency (M_suff),0.23865999999999996,0.028333808623464494,0.24094,0.029662959318914144
20.0,Sufficiency (M_suff),0.25987,0.03192185614903995,0.28676999999999997,0.03455165553197126
25.0,Sufficiency (M_suff),0.29723999999999995,0.02991491341194964,0.3097,0.03570733195795445
30.0,Sufficiency (M_suff),0.33872,0.030057688238156674,0.31867,0.03440737017300541
35.0,Sufficiency (M_suff),0.3565899999999999,0.027620968081835538,0.33885,0.03947232293364273
40.0,Sufficiency (M_suff),0.37429999999999997,0.027149196836902725,0.3415,0.03952254490231563
45.0,Sufficiency (M_suff),0.37192000000000003,0.021789711129593044,0.32270999999999994,0.035033813666228236
50.0,Sufficiency (M_suff),0.42279,0.03232037695737267,0.31954,0.04052251829401633
55.00000000000001,Sufficiency (M_suff),0.41257,0.027043602858264935,0.31060000000000004,0.030517281078832108
60.0,Sufficiency (M_suff),0.44593999999999995,0.03322950897420344,0.28575,0.03011421683450452
65.0,Sufficiency (M_suff),0.46718000000000004,0.03543015915541133,0.29823999999999995,0.02436098520175241
70.0,Sufficiency (M_suff),0.44910999999999995,0.03035076586989015,0.32118,0.021797674697596123
