Flip Percentage,Metric,Before Mean,Before SE,After Mean,After SE
0.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
5.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
10.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
15.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
20.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
25.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
30.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
35.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
40.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
45.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
50.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
55.00000000000001,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
60.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
65.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
70.0,Independence (M_ind),0.02145,0.004485786193943909,0.035070000000000004,0.011563948287674068
0.0,Separation (M_sep),0.07837999999999999,0.010507994839909067,0.09590000000000001,0.025477410473681274
5.0,Separation (M_sep),0.11037000000000001,0.016760151484332644,0.13456,0.02039151893421489
10.0,Separation (M_sep),0.1833,0.017378166378150102,0.18213,0.02341849245551235
15.0,Separation (M_sep),0.21811000000000003,0.01848101999349603,0.21681000000000003,0.022895290393926477
20.0,Separation (M_sep),0.23681999999999997,0.015330048923600991,0.22969999999999996,0.02184747633531667
25.0,Separation (M_sep),0.27047,0.015352495634984635,0.25749000000000005,0.0203917545972767
30.0,Separation (M_sep),0.29663999999999996,0.01451203485234085,0.28231,0.020914054020097477
35.0,Separation (M_sep),0.31728,0.015848384425198953,0.30185,0.02082176345397606
40.0,Separation (M_sep),0.32939,0.01400191613871314,0.3162,0.019458291577399877
45.0,Separation (M_sep),0.33464,0.015671348236688365,0.32395999999999997,0.02069007921149114
50.0,Separation (M_sep),0.3388399999999999,0.01765548199411289,0.33382,0.021369442357409958
55.00000000000001,Separation (M_sep),0.34358,0.020639330307826255,0.34221,0.02473324999985961
60.0,Separation (M_sep),0.35878,0.01887213583861432,0.35601999999999995,0.023626203908184464
65.0,Separation (M_sep),0.36530000000000007,0.015932398856836758,0.35927,0.021708918034352202
70.0,Separation (M_sep),0.37736,0.0157453428740762,0.36882000000000004,0.02152976131363797
0.0,Sufficiency (M_suff),0.12723,0.01779208969052133,0.13414,0.02493046864113602
5.0,Sufficiency (M_suff),0.14148,0.02467864033711924,0.14322,0.023125449184826657
10.0,Sufficiency (M_suff),0.18058999999999997,0.026824273625870195,0.18417999999999998,0.025089567553068744
15.0,Sufficiency (M_suff),0.21033,0.032118745132537305,0.22385999999999995,0.026681334299468607
20.0,Sufficiency (M_suff),0.25531,0.04333438062836993,0.26326,0.03775823736469817
25.0,Sufficiency (M_suff),0.30458,0.04446270547074005,0.31250999999999995,0.03707024398205236
30.0,Sufficiency (M_suff),0.36514,0.049112960950581395,0.3633699999999999,0.04214792745662458
35.0,Sufficiency (M_suff),0.43529,0.046941458695320105,0.41596,0.044114296498477173
40.0,Sufficiency (M_suff),0.50125,0.04573872235012935,0.4777,0.044910553078065935
45.0,Sufficiency (M_suff),0.5778399999999999,0.04278207880253912,0.55138,0.04108828110841878
50.0,Sufficiency (M_suff),0.65176,0.042139702050309855,0.62347,0.04003102699434804
55.00000000000001,Sufficiency (M_suff),0.733,0.041993756149641515,0.69695,0.039759114259081095
60.0,Sufficiency (M_suff),0.8208100000000002,0.040416521511766834,0.77844,0.03932855394691693
65.0,Sufficiency (M_suff),0.9045099999999999,0.03932902363395257,0.85893,0.0374869193482503
70.0,Sufficiency (M_suff),0.9841900000000002,0.03526492260967924,0.9378899999999998,0.032871248666408906
